image_name,split,variant,reason,timestamp
age40_061193.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:33
age67_029276.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:34
age10_005020.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:34
age18_021911.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:34
age5_006258.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:34
age17_073362.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:34
age53_044511.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:34
age50_015481.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:35
age27_026268.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:35
age4_051259.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:35
age53_046443.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:35
age6_007070.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:36
age3_007231.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:36
age38_066598.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:36
age67_032454.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:36
age27_021614.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:37
age20_060324.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:37
age27_024592.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:37
age38_068089.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:37
age4_052275.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:37
age38_067450.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:37
age63_048449.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:38
age55_046297.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:38
age64_079912.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:38
age43_062599.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:38
age41_061581.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:39
age74_029373.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:39
age4_050609.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:39
age58_075122.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:39
age40_062896.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:39
age2_051657.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:39
age17_072251.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:39
age26_025455.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:40
age20_055762.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:40
age25_023338.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:40
age38_069412.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:40
age47_038959.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:40
age67_033779.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age42_063397.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age18_046417.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age54_045685.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age6_010745.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age40_068091.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age69_031687.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age20_058136.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age18_070617.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age34_016560.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age47_024585.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age4_054373.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age20_056355.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age76_083114.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age10_002618.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age61_080709.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age6_009079.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age41_061834.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age2_050511.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age79_083113.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age36_069676.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:41
age31_019624.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age64_045020.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age6_011858.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age34_014212.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age15_002013.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:42
age54_047235.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age6_008325.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age75_030325.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age27_025502.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age81_030109.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age21_056066.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:43
age15_005669.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:44
age58_078689.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:44
age31_019321.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:44
age58_078512.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:44
age27_025211.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:44
age54_044572.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:45
age61_079457.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:45
age17_071299.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:45
age58_076044.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:45
age48_042090.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:46
age4_054427.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:46
age58_076460.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:46
age58_077286.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:46
age38_067611.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:46
age34_017987.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:46
age47_041916.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:46
age22_009653.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:47
age18_073537.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:47
age79_083087.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:47
age4_054653.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:47
age17_074647.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:48
age42_062962.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:48
age37_068646.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:48
age38_035947.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:48
age47_015720.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:48
age38_069272.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:48
age47_039440.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:49
age41_062833.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:49
age68_035800.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:49
age60_079660.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:49
age77_021327.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:49
age17_074173.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:49
age50_045012.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:49
age69_029527.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:50
age25_026328.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:50
age13_003842.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:50
age61_079956.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:50
age75_029339.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:50
age49_038351.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:50
age79_083265.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:50
age40_061048.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
age36_069504.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
age64_081360.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
age69_032982.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
age62_080737.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
26_0_0_20170113210126964.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
age77_045691.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
age34_019978.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:51
age40_064677.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:52
age31_014686.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:52
age38_069950.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:52
age42_062009.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:52
age12_005366.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:53
age10_001110.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:53
age30_024867.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:53
age54_047170.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:53
95_1_0_20170120140026048.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:53
age54_044441.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:54
age25_058747.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:54
age69_036029.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:54
age4_054266.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:54
age53_047248.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:54
age69_031567.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:54
age48_042669.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:54
age42_034420.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:55
age46_038056.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:55
age55_078978.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:55
age27_021305.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:55
age9_011112.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:55
age24_058489.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age67_035396.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age37_068213.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age38_043031.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age52_028670.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age49_040486.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age17_074726.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age42_062475.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age38_065953.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:56
age27_023174.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:57
age82_083895.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:57
age60_076961.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:57
age57_079165.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:57
age65_081695.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:57
age64_080626.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:57
age85_076304.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:57
age18_071495.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:58
age10_000275.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:58
age54_045218.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:58
age6_010946.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:58
age60_077421.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:58
age65_082092.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age47_040098.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age66_034545.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age34_014805.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age60_080390.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age17_072334.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age38_066043.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age32_018057.jpg,train,lips_masked,no_face_detected,2026-09-09T16:51:59
age47_038676.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:00
age40_026213.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:00
age67_033523.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:00
age69_035118.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:00
age71_029081.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:00
age65_082073.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:00
age28_021541.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:00
age67_032683.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:01
age20_056978.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:01
age54_049083.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:01
age45_043030.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:02
age18_074678.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:02
age34_020287.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:02
age67_034574.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:02
age57_001879.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:02
age38_021818.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:02
age61_081623.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:02
age50_038114.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age4_025486.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age20_018354.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age68_034807.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age68_032391.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age27_023398.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age4_054122.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age65_035395.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:03
age41_019235.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age37_069399.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age33_020413.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age11_006675.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age54_046610.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age7_012012.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age65_034689.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age67_031366.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age47_037596.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age15_001673.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age19_072150.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:04
age4_054504.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:05
age30_017801.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:05
age58_077074.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:05
age54_046115.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:05
age40_065364.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:06
age20_023627.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:06
age55_044334.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:06
age23_023992.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:06
age8_007273.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age71_027781.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age55_046478.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age32_015272.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age21_056788.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age71_029297.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age72_028970.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age4_051825.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age4_009850.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age28_026272.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age31_018029.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:07
age46_038951.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age73_027953.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age25_060241.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age41_061563.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age34_019428.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age38_065175.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age50_046514.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age34_014545.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:08
age33_018583.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:09
age84_083885.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:09
age21_056158.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:09
age27_026805.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:09
age4_054053.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:10
age38_068280.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:10
age47_038663.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:10
age70_029914.jpg,train,lips_masked,no_face_detected,2026-09-09T16:52:10
