run_id,epoch,train_loss,val_loss
bs128_ep30_lr0.001_20260827_012345,4,12.118019977131405,11.87682633119471
bs128_ep30_lr0.001_20260827_012345,5,11.912519490396654,11.761603888343362
bs128_ep30_lr0.001_20260827_012345,6,11.771468895512658,11.585198548260857
bs128_ep30_lr0.001_20260827_012345,7,11.661168072674725,11.508809465520523
bs128_ep30_lr0.001_20260827_012345,8,11.56910713621088,11.429517841339111
bs128_ep30_lr0.001_20260827_012345,9,11.526079578979596,11.36469866808723
bs128_ep30_lr0.001_20260827_012345,10,11.469041830784565,11.331134251987233
bs128_ep30_lr0.001_20260827_012345,11,11.428054662975105,11.30841941833496
bs128_ep30_lr0.001_20260827_012345,12,11.363009006590456,11.289553900326
bs128_ep30_lr0.001_20260827_012345,13,11.346636620727745,11.234809140598072
bs128_ep30_lr0.001_20260827_012345,14,11.330725600590577,11.232682228088379
bs128_ep30_lr0.001_20260827_012345,15,11.305868899500048,11.220620301190545
bs128_ep30_lr0.001_20260827_012345,16,11.27045947635496,11.202179213131176
bs128_ep30_lr0.001_20260827_012345,17,11.24347909882262,11.198993295781753
bs128_ep30_lr0.001_20260827_012345,18,11.247194907149753,11.1921911351821
bs128_ep30_lr0.001_20260827_012345,19,11.230630544391838,11.157268670025994
bs128_ep30_lr0.001_20260827_012345,20,11.199325827327934,11.17947712505565
bs128_ep30_lr0.001_20260827_012345,21,11.197354532576895,11.138459884419161
bs128_ep30_lr0.001_20260827_012345,22,11.16827803366893,11.14126152711756
bs128_ep30_lr0.001_20260827_012345,23,11.16097794352351,11.13630714416504
bs128_ep30_lr0.001_20260827_012345,24,11.140718281269073,11.12183817695169
bs128_ep30_lr0.001_20260827_012345,25,11.154775361757022,11.099032435697668
bs128_ep30_lr0.001_20260827_012345,26,11.13745651857273,11.11592970455394
bs128_ep30_lr0.001_20260827_012345,27,11.119680515817693,11.086678734947654
bs128_ep30_lr0.001_20260827_012345,28,11.118850116794174,11.089729252983542
bs128_ep30_lr0.001_20260827_012345,29,11.110577804011267,11.097920900232651
bs128_ep30_lr0.001_20260827_012345,30,11.098904094180545,11.063816115435433
bs128_ep30_lr0.001_20260827_012345,31,11.081709243155814,11.063880886751063
bs128_ep30_lr0.001_20260827_012345,32,11.07824695593602,11.061686919717229
bs128_ep30_lr0.001_20260827_012345,33,11.093539447397799,11.0489922691794
bs128_ep30_lr0.001_20260827_012345,34,11.07767928129918,11.063425176283893
bs128_ep30_lr0.001_20260827_012345,35,11.068949676848746,11.065795926486745
bs128_ep30_lr0.001_20260827_012345,36,11.067707797965488,11.07135248745189
bs128_ep30_lr0.001_20260827_012345,37,11.05607004101212,11.087055627037497
bs128_ep30_lr0.001_20260827_012345,38,11.047028345030707,11.06344679664163
bs128_ep30_lr0.001_20260827_012345,39,11.062762730830425,11.032510678908404
bs128_ep30_lr0.001_20260827_012345,40,11.039939037851385,11.058994899076573
bs128_ep30_lr0.001_20260827_012345,40,11.046572256732631,11.073616628085865
bs128_ep30_lr0.001_20260827_012345,41,11.055494058776546,11.05921209559721
bs128_ep30_lr0.001_20260827_012345,42,11.025898090890935,11.054249168844784
bs128_ep30_lr0.001_20260827_012345,43,11.034287831267795,11.027393486920525
bs128_ep30_lr0.001_20260827_012345,44,11.03869084087578,11.049821264603558
bs128_ep30_lr0.001_20260827_012345,45,11.031426463578198,11.024119236890007
bs128_ep30_lr0.001_20260827_012345,46,11.018686998534847,11.038226817635929
bs128_ep30_lr0.001_20260827_012345,47,11.03030148873458,11.065585686178768
bs128_ep30_lr0.001_20260827_012345,48,11.033775712992695,11.0269107874702
bs128_ep30_lr0.001_20260827_012345,49,11.021994632643622,11.028640354380888
bs128_ep30_lr0.001_20260827_012345,50,11.021859252775037,11.121957672343534

bs64_ep40_lr0.001_20260827_112149,1,15.085952912633484,12.75578276035005
bs64_ep40_lr0.001_20260827_112149,2,12.517125839317167,12.041732633360017
bs64_ep40_lr0.001_20260827_112149,3,12.06960371700493,11.740426184505136
bs64_ep40_lr0.001_20260827_112149,4,11.839572947573018,11.626009814507139
bs64_ep40_lr0.001_20260827_112149,5,11.704826144753275,11.55872767231809
bs64_ep40_lr0.001_20260827_112149,6,11.613313200506004,11.39111420960553
bs64_ep40_lr0.001_20260827_112149,7,11.557906925678253,11.363308374860646
bs64_ep40_lr0.001_20260827_112149,8,11.493714262504835,11.316933212730385
bs64_ep40_lr0.001_20260827_112149,9,11.436254867025324,11.251665869293664
bs64_ep40_lr0.001_20260827_112149,10,11.408880855586078,11.284958152996053
bs64_ep40_lr0.001_20260827_112149,11,11.372503472341073,11.227315874577975
bs64_ep40_lr0.001_20260827_112149,12,11.327531513330099,11.171304173877457
bs64_ep40_lr0.001_20260827_112149,13,11.293075006555867,11.230256302870128
bs64_ep40_lr0.001_20260827_112149,14,11.28310540600403,11.18701550531528
bs64_ep40_lr0.001_20260827_112149,15,11.24485079863587,11.135395069741218
bs64_ep40_lr0.001_20260827_112149,16,11.261405803867289,11.142416245114488
bs64_ep40_lr0.001_20260827_112149,17,11.25898592053233,11.105173878965125
bs64_ep40_lr0.001_20260827_112149,18,11.230121790154561,11.088364187595063
bs64_ep40_lr0.001_20260827_112149,19,11.203741192414954,11.123666093764404
bs64_ep40_lr0.001_20260827_112149,20,11.189618864574948,11.10374602033677
bs64_ep40_lr0.001_20260827_112149,21,11.204955709947122,11.129831820462657
bs64_ep40_lr0.001_20260827_112149,22,11.153953843825573,11.06980676566605
bs64_ep40_lr0.001_20260827_112149,23,11.18846798909677,11.08119423058884
bs64_ep40_lr0.001_20260827_112149,24,11.163699868563059,11.093532131836477
bs64_ep40_lr0.001_20260827_112149,25,11.156112782053045,11.075086115384172
bs64_ep40_lr0.001_20260827_112149,26,11.161280226063084,11.053903880724162
bs64_ep40_lr0.001_20260827_112149,27,11.158903276598132,11.031378917637827
bs64_ep40_lr0.001_20260827_112149,28,11.148308985539385,11.066602622513223
bs64_ep40_lr0.001_20260827_112149,29,11.137316427520803,11.050619173190587
bs64_ep40_lr0.001_20260827_112149,30,11.131084714386914,11.111524666305137
bs64_ep40_lr0.001_20260827_112149,31,11.131184118825036,11.058658594227118
bs64_ep40_lr0.001_20260827_112149,32,11.127885577243728,11.034865652213758
bs64_ep40_lr0.001_20260827_112149,33,11.0921376987889,11.072061344585588
bs64_ep40_lr0.001_20260827_112149,34,11.12163635766184,11.070263660059567
bs64_ep40_lr0.001_20260827_112149,35,11.118718238295736,11.019762824066973
bs64_ep40_lr0.001_20260827_112149,36,11.11815989541041,11.055350323342292
bs64_ep40_lr0.001_20260827_112149,37,11.092029197393236,11.041674805250139
bs64_ep40_lr0.001_20260827_112149,38,11.096490138688603,11.041833627188803
bs64_ep40_lr0.001_20260827_112149,39,11.091629085508552,11.020056333513738
bs64_ep40_lr0.001_20260827_112149,40,11.104226208216435,11.073886483116487

bs64_ep30_lr0.0001_20260827_131207,1,20.965363188369853,17.590198162382684
bs64_ep30_lr0.0001_20260827_131207,2,16.872808977558805,16.214093137983024
bs64_ep30_lr0.0001_20260827_131207,3,15.631354660601229,15.084655038726716
bs64_ep30_lr0.0001_20260827_131207,4,14.675286025614351,14.249525708786505
bs64_ep30_lr0.0001_20260827_131207,5,14.038694458233344,13.694170693028992
bs64_ep30_lr0.0001_20260827_131207,6,13.597929871565587,13.346554021919722
bs64_ep30_lr0.0001_20260827_131207,7,13.30406593551507,13.07850401099101
bs64_ep30_lr0.0001_20260827_131207,8,13.086634662505743,12.879578233116847
bs64_ep30_lr0.0001_20260827_131207,9,12.914750175701606,12.650304825256708
bs64_ep30_lr0.0001_20260827_131207,10,12.786055200808757,12.582472711186142
bs64_ep30_lr0.0001_20260827_131207,11,12.675923365998912,12.48112039650436
bs64_ep30_lr0.0001_20260827_131207,12,12.593537079321372,12.36455308863547
bs64_ep30_lr0.0001_20260827_131207,13,12.511713006206461,12.32420163168668
bs64_ep30_lr0.0001_20260827_131207,14,12.431677512220434,12.238888689901977
bs64_ep30_lr0.0001_20260827_131207,15,12.38461377089088,12.211058174966007
bs64_ep30_lr0.0001_20260827_131207,16,12.329924888707495,12.140009353997785
bs64_ep30_lr0.0001_20260827_131207,17,12.273183804106068,12.060426290056347
bs64_ep30_lr0.0001_20260827_131207,18,12.224704938965875,12.014976127309433
bs64_ep30_lr0.0001_20260827_131207,19,12.168237819059476,12.02043672015885
bs64_ep30_lr0.0001_20260827_131207,20,12.170232136507291,11.972783814489315
bs64_ep30_lr0.0001_20260827_131207,21,12.13472501571114,11.887722296700717
bs64_ep30_lr0.0001_20260827_131207,22,12.078107954682531,11.878751504386068
bs64_ep30_lr0.0001_20260827_131207,23,12.035428619062579,11.865176521571337
bs64_ep30_lr0.0001_20260827_131207,24,12.012658558987283,11.827478397560682
bs64_ep30_lr0.0001_20260827_131207,25,11.998337632095492,11.792567410651912
bs64_ep30_lr0.0001_20260827_131207,26,11.966679566615337,11.76092016450775
bs64_ep30_lr0.0001_20260827_131207,27,11.942736707023672,11.758153442787913
bs64_ep30_lr0.0001_20260827_131207,28,11.899862371586465,11.729928250158078
bs64_ep30_lr0.0001_20260827_131207,29,11.907916436324248,11.696678628612057
bs64_ep30_lr0.0001_20260827_131207,30,11.866532160623654,11.69608698482007

bs64_ep40_lr0.0003_20260827_140330,1,17.918120804670696,15.35211041543336
bs64_ep40_lr0.0003_20260827_140330,2,14.375518498388496,13.551383235109942
bs64_ep40_lr0.0003_20260827_140330,3,13.256121171487344,12.824490859445218
bs64_ep40_lr0.0003_20260827_140330,4,12.781342250269812,12.452849154627078
bs64_ep40_lr0.0003_20260827_140330,5,12.505100313070658,12.227862594401941
bs64_ep40_lr0.0003_20260827_140330,6,12.323833874754003,12.096826415497997
bs64_ep40_lr0.0003_20260827_140330,7,12.176654636054426,11.94595414839663
bs64_ep40_lr0.0003_20260827_140330,8,12.067190757474384,11.853814876185055
bs64_ep40_lr0.0003_20260827_140330,9,12.010370384196978,11.76339219523742
bs64_ep40_lr0.0003_20260827_140330,10,11.913351091178688,11.740724681752972
bs64_ep40_lr0.0003_20260827_140330,11,11.871844362568211,11.67898142372964
bs64_ep40_lr0.0003_20260827_140330,12,11.82307960052748,11.5934250052348
bs64_ep40_lr0.0003_20260827_140330,13,11.766461975671149,11.572014755204012
bs64_ep40_lr0.0003_20260827_140330,14,11.722092518935332,11.514019130605512
bs64_ep40_lr0.0003_20260827_140330,15,11.674808072077262,11.500513712565104
bs64_ep40_lr0.0003_20260827_140330,16,11.651057511165336,11.492342709791695
bs64_ep40_lr0.0003_20260827_140330,17,11.628357368546563,11.463239346281968
bs64_ep40_lr0.0003_20260827_140330,18,11.580861711824262,11.407244946752678
bs64_ep40_lr0.0003_20260827_140330,19,11.574053107886701,11.449591507250581
bs64_ep40_lr0.0003_20260827_140330,20,11.545723175680315,11.4061971484384
bs64_ep40_lr0.0003_20260827_140330,21,11.52045898944945,11.376838850060746
bs64_ep40_lr0.0003_20260827_140330,22,11.50950971165219,11.379599754085934
bs64_ep40_lr0.0003_20260827_140330,23,11.492922129663262,11.387760643410472
bs64_ep40_lr0.0003_20260827_140330,24,11.470306731559134,11.309658765089546
bs64_ep40_lr0.0003_20260827_140330,25,11.458711432444083,11.349552984434595
bs64_ep40_lr0.0003_20260827_140330,26,11.440846579300391,11.28490152049557
bs64_ep40_lr0.0003_20260827_140330,27,11.412855611459628,11.294771478591064
bs64_ep40_lr0.0003_20260827_140330,28,11.392208117085534,11.283669553323481
bs64_ep40_lr0.0003_20260827_140330,29,11.402477198355907,11.28867903571565
bs64_ep40_lr0.0003_20260827_140330,30,11.377371168217143,11.255776143707005
bs64_ep40_lr0.0003_20260827_140330,31,11.365164414450929,11.242273021236633
bs64_ep40_lr0.0003_20260827_140330,32,11.361967275271544,11.228839410089813
bs64_ep40_lr0.0003_20260827_140330,33,11.348294254090336,11.226024453267236
bs64_ep40_lr0.0003_20260827_140330,34,11.339694052129179,11.211357361447496
bs64_ep40_lr0.0003_20260827_140330,35,11.336454041906306,11.189431950054338
bs64_ep40_lr0.0003_20260827_140330,36,11.35074334128483,11.23560172055675
bs64_ep40_lr0.0003_20260827_140330,37,11.324491721552771,11.196661529991127
bs64_ep40_lr0.0003_20260827_140330,38,11.29126705591743,11.222870207817506
bs64_ep40_lr0.0003_20260827_140330,39,11.288250298113436,11.171584604764055
bs64_ep40_lr0.0003_20260827_140330,40,11.28680045016714,11.182383151884276

bs64_ep40_lr0.003_20260827_150205,1,13.35933983487052,11.8083551316838
bs64_ep40_lr0.003_20260827_150205,2,11.820225199332109,11.459488089457373
bs64_ep40_lr0.003_20260827_150205,3,11.587981028734026,11.313540939736155
bs64_ep40_lr0.003_20260827_150205,4,11.460737480505093,11.235718428912767
bs64_ep40_lr0.003_20260827_150205,5,11.384483631800961,11.189512981426049
bs64_ep40_lr0.003_20260827_150205,6,11.320134200759837,11.132578309658355
bs64_ep40_lr0.003_20260827_150205,7,11.302588467259664,11.110790716863312
bs64_ep40_lr0.003_20260827_150205,8,11.273404935324514,11.09792216196876
bs64_ep40_lr0.003_20260827_150205,9,11.250870106993494,11.136229183118251
bs64_ep40_lr0.003_20260827_150205,10,11.205302244102633,11.070573598586002
bs64_ep40_lr0.003_20260827_150205,11,11.192031387944478,11.239556298495042
bs64_ep40_lr0.003_20260827_150205,12,11.209327494373193,11.087277133907891
bs64_ep40_lr0.003_20260827_150205,13,11.17747091924822,11.067758050991722
bs64_ep40_lr0.003_20260827_150205,14,11.155410130281705,11.045242534626198
bs64_ep40_lr0.003_20260827_150205,15,11.172485137307966,11.11415601690962
bs64_ep40_lr0.003_20260827_150205,16,11.189258959647772,11.120118985133889
bs64_ep40_lr0.003_20260827_150205,17,11.16376792498537,11.017350070244444
bs64_ep40_lr0.003_20260827_150205,18,11.158161127889478,11.03510957059607
bs64_ep40_lr0.003_20260827_150205,19,11.156917916761863,11.023749703151287
bs64_ep40_lr0.003_20260827_150205,20,11.151814051576563,11.022253624457525
bs64_ep40_lr0.003_20260827_150205,21,11.164616273867118,11.01346977762768
bs64_ep40_lr0.003_20260827_150205,22,11.153819246872052,10.99903745848169
bs64_ep40_lr0.003_20260827_150205,23,11.15940403293919,11.028760313636083
bs64_ep40_lr0.003_20260827_150205,24,11.155644494939494,11.04162583871577
bs64_ep40_lr0.003_20260827_150205,25,11.158031940460205,11.040690261705787
bs64_ep40_lr0.003_20260827_150205,26,11.176196022210894,11.02643544132379
bs64_ep40_lr0.003_20260827_150205,27,11.124912058984911,11.081520975163553
bs64_ep40_lr0.003_20260827_150205,28,11.15897290086424,11.045055687603346
bs64_ep40_lr0.003_20260827_150205,29,11.149098652842882,11.004808766300348
bs64_ep40_lr0.003_20260827_150205,30,11.108391858435965,11.070888804826765
bs64_ep40_lr0.003_20260827_150205,31,11.143045771766353,11.208268646645335
bs64_ep40_lr0.003_20260827_150205,32,11.137678897461376,11.065090984018152
bs64_ep40_lr0.003_20260827_150205,33,11.127022926066372,11.027718127652959
bs64_ep40_lr0.003_20260827_150205,34,11.09953311085701,11.016023531775911
bs64_ep40_lr0.003_20260827_150205,35,11.095088866111395,11.032361835153406
bs64_ep40_lr0.003_20260827_150205,36,11.13573152269866,11.006063829832724
bs64_ep40_lr0.003_20260827_150205,37,11.101509689881995,11.05549878427061
bs64_ep40_lr0.003_20260827_150205,38,11.117666906601674,11.021323389711633
bs64_ep40_lr0.003_20260827_150205,39,11.119428812652021,11.021103895519335
bs64_ep40_lr0.003_20260827_150205,40,11.127901782860627,11.062362720129412

bs64_ep40_lr0.01_20260827_160257,1,12.531602310973245,11.446648969059497
bs64_ep40_lr0.01_20260827_160257,2,11.630923563564146,11.20472514734859
bs64_ep40_lr0.01_20260827_160257,3,11.459156221634633,11.279551095315488
bs64_ep40_lr0.01_20260827_160257,4,11.451758723806691,11.147392019761346
bs64_ep40_lr0.01_20260827_160257,5,11.373759704667169,11.127710575902707
bs64_ep40_lr0.01_20260827_160257,6,11.391764640002638,11.32564379964958
bs64_ep40_lr0.01_20260827_160257,7,11.377238324767834,11.27208539799603
bs64_ep40_lr0.01_20260827_160257,8,11.382331499376813,11.145872528222458
bs64_ep40_lr0.01_20260827_160257,9,11.31236932084367,11.153187177877511
bs64_ep40_lr0.01_20260827_160257,10,11.404305951418104,11.263514175527567
bs64_ep40_lr0.01_20260827_160257,11,11.371778696775436,11.616230244481809
bs64_ep40_lr0.01_20260827_160257,12,11.314018135940707,11.14202411617853
bs64_ep40_lr0.01_20260827_160257,13,11.338046418251219,11.083585332628548
bs64_ep40_lr0.01_20260827_160257,14,11.331713419105556,11.361607062078155
bs64_ep40_lr0.01_20260827_160257,15,11.37768431289776,11.34788349174117
bs64_ep40_lr0.01_20260827_160257,16,11.328158981896735,11.343183720006351
bs64_ep40_lr0.01_20260827_160257,17,11.305565178394318,11.35012615395155
bs64_ep40_lr0.01_20260827_160257,18,11.2840492556224,11.965163467204675
bs64_ep40_lr0.01_20260827_160257,19,11.271091610193253,11.364384921251146
bs64_ep40_lr0.01_20260827_160257,20,11.35678226198699,11.09745265600604
bs64_ep40_lr0.01_20260827_160257,21,11.331329198705184,11.120421156419061
bs64_ep40_lr0.01_20260827_160257,22,11.335136590777216,11.059773144117147
bs64_ep40_lr0.01_20260827_160257,23,11.33760032339676,11.115662737933583
bs64_ep40_lr0.01_20260827_160257,24,11.330661508682612,12.49148678568612
bs64_ep40_lr0.01_20260827_160257,25,11.305889902888117,11.18972288261121
bs64_ep40_lr0.01_20260827_160257,26,11.346769540696531,11.255988835585152
bs64_ep40_lr0.01_20260827_160257,27,11.32586896500072,11.097821339745085
bs64_ep40_lr0.01_20260827_160257,28,11.240591700012619,11.157157990784771
bs64_ep40_lr0.01_20260827_160257,29,11.313008317673528,11.07500999585717
bs64_ep40_lr0.01_20260827_160257,30,11.275630909848857,11.230417591983942
bs64_ep40_lr0.01_20260827_160257,31,11.311855010889673,11.066624886166734
bs64_ep40_lr0.01_20260827_160257,32,11.320613048366598,11.303200063452257
bs64_ep40_lr0.01_20260827_160257,33,11.273832385604447,11.542322611738447
bs64_ep40_lr0.01_20260827_160257,34,11.314538792178437,10.977246145231534
bs64_ep40_lr0.01_20260827_160257,35,11.279461066465121,11.048641508659431
bs64_ep40_lr0.01_20260827_160257,36,11.260735268528396,11.718223937493159
bs64_ep40_lr0.01_20260827_160257,37,11.29298652668257,11.10931489179268
bs64_ep40_lr0.01_20260827_160257,38,11.297136374422022,11.171437288807557
bs64_ep40_lr0.01_20260827_160257,39,11.288592554830217,12.013973148874829
bs64_ep40_lr0.01_20260827_160257,40,11.232113747580632,11.562762074765907

bs128_ep50_lr0.003_20260827_170408,1,14.152238697619051,12.180077098397648
bs128_ep50_lr0.003_20260827_170408,2,12.036062883364188,11.689607979269589
bs128_ep50_lr0.003_20260827_170408,3,11.694356546208665,11.46985086553237
bs128_ep50_lr0.003_20260827_170408,4,11.514316961571977,11.32243480682373
bs128_ep50_lr0.003_20260827_170408,5,11.38850534767718,11.323810919593361
bs128_ep50_lr0.003_20260827_170408,6,11.35489887160224,11.207618152394014
bs128_ep50_lr0.003_20260827_170408,7,11.28632378094905,11.16389632505529
bs128_ep50_lr0.003_20260827_170408,8,11.233753017477087,11.22525436737958
bs128_ep50_lr0.003_20260827_170408,9,11.196981231908541,11.12672737345976
bs128_ep50_lr0.003_20260827_170408,10,11.167641135486397,11.115395344004911
bs128_ep50_lr0.003_20260827_170408,11,11.154240874019829,11.095567776175105
bs128_ep50_lr0.003_20260827_170408,12,11.139307751848891,11.095535345638499
bs128_ep50_lr0.003_20260827_170408,13,11.125212305300945,11.085276541990392
bs128_ep50_lr0.003_20260827_170408,14,11.109079986005217,11.079234269086053
bs128_ep50_lr0.003_20260827_170408,15,11.094348261485228,11.068525482626523
bs128_ep50_lr0.003_20260827_170408,16,11.111022754295453,11.174602811476763
bs128_ep50_lr0.003_20260827_170408,17,11.07612367095174,11.043190322202795
bs128_ep50_lr0.003_20260827_170408,18,11.071477777249104,11.019785583720488
bs128_ep50_lr0.003_20260827_170408,19,11.064700994942639,11.040287545148065
bs128_ep50_lr0.003_20260827_170408,20,11.05779284399909,11.048121300865622
bs128_ep50_lr0.003_20260827_170408,21,11.079083647276905,11.206557245815501
bs128_ep50_lr0.003_20260827_170408,22,11.0494233756452,11.189299022450166
bs128_ep50_lr0.003_20260827_170408,23,11.03777623498762,11.056454293868121
bs128_ep50_lr0.003_20260827_170408,24,11.048321897919113,11.042350219277775
bs128_ep50_lr0.003_20260827_170408,25,11.049728106808018,11.010671839994544
bs128_ep50_lr0.003_20260827_170408,26,11.017351846437197,11.02541031556971
bs128_ep50_lr0.003_20260827_170408,27,11.056362438846278,11.008794442345115
bs128_ep50_lr0.003_20260827_170408,28,11.027277045958751,11.13880495183608
bs128_ep50_lr0.003_20260827_170408,29,11.056764905517166,11.172394387862262
bs128_ep50_lr0.003_20260827_170408,30,11.023043891868076,11.102298529007856
bs128_ep50_lr0.003_20260827_170408,31,11.031479671194747,11.050462374967687
bs128_ep50_lr0.003_20260827_170408,32,11.017905882886938,10.99926076776841
bs128_ep50_lr0.003_20260827_170408,33,11.018336803526491,11.01634490630206
bs128_ep50_lr0.003_20260827_170408,34,10.994749542829153,11.011859977946562
bs128_ep50_lr0.003_20260827_170408,35,11.016922709104177,11.128953900056727
bs128_ep50_lr0.003_20260827_170408,36,11.020995885939211,11.101165109522203
bs128_ep50_lr0.003_20260827_170408,37,10.99343877547496,11.018810002944049
bs128_ep50_lr0.003_20260827_170408,38,11.032528656560022,10.975446067136877
bs128_ep50_lr0.003_20260827_170408,39,11.020027972556449,11.187452372382669
bs128_ep50_lr0.003_20260827_170408,40,11.013727927530134,11.05966251597685
bs128_ep50_lr0.003_20260827_170408,41,11.00464259933781,11.082113664290484
bs128_ep50_lr0.003_20260827_170408,42,11.020497181931058,10.991978908987607
bs128_ep50_lr0.003_20260827_170408,43,11.006172727894139,10.9768583241631
bs128_ep50_lr0.003_20260827_170408,44,10.98416342445322,10.99472973206464
bs128_ep50_lr0.003_20260827_170408,45,11.024647675655984,10.994519991033217
bs128_ep50_lr0.003_20260827_170408,46,10.976814969165906,11.002216860827279
bs128_ep50_lr0.003_20260827_170408,47,11.000515401363373,10.977403820262236
bs128_ep50_lr0.003_20260827_170408,48,11.012802597638723,11.00343121921315
bs128_ep50_lr0.003_20260827_170408,49,10.971912000630352,10.998934487735523
bs128_ep50_lr0.003_20260827_170408,50,10.99723443791673,11.077120461183435

bs128_ep50_lr0.001_20260828_132249,1,16.514087641561353,13.919110219618853
bs128_ep50_lr0.001_20260828_132249,2,13.161203656647656,12.563957691192627
bs128_ep50_lr0.001_20260828_132249,3,12.451365838179717,12.20217502818388
bs128_ep50_lr0.001_20260828_132249,4,12.125222159398568,11.846752413581399
bs128_ep50_lr0.001_20260828_132249,5,11.926798728672233,11.689175448698157
bs128_ep50_lr0.001_20260828_132249,6,11.777112975313857,11.578771770701689
bs128_ep50_lr0.001_20260828_132249,7,11.6852238436003,11.539042355032528
bs128_ep50_lr0.001_20260828_132249,8,11.600930275143805,11.448790729747099
bs128_ep50_lr0.001_20260828_132249,9,11.507934391498566,11.372300389233757
bs128_ep50_lr0.001_20260828_132249,10,11.469827101037309,11.343909252391143
bs128_ep50_lr0.001_20260828_132249,11,11.428142703868247,11.321090698242188
bs128_ep50_lr0.001_20260828_132249,12,11.416582049550238,11.29069455651676
bs128_ep50_lr0.001_20260828_132249,13,11.338142486842903,11.25284922543694
bs128_ep50_lr0.001_20260828_132249,14,11.339591214785704,11.275743989383473
bs128_ep50_lr0.001_20260828_132249,15,11.291324713745633,11.187051268184886
bs128_ep50_lr0.001_20260828_132249,16,11.274839501123171,11.254006733613856
bs128_ep50_lr0.001_20260828_132249,17,11.233383004729813,11.19105666104485
bs128_ep50_lr0.001_20260828_132249,18,11.2324617037902,11.182003077338724
bs128_ep50_lr0.001_20260828_132249,19,11.212413262676549,11.168238331289853
bs128_ep50_lr0.001_20260828_132249,20,11.198424247471062,11.146201257144703
bs128_ep50_lr0.001_20260828_132249,21,11.203960339765292,11.11669174082139
bs128_ep50_lr0.001_20260828_132249,22,11.177810275876844,11.158414492887609
bs128_ep50_lr0.001_20260828_132249,23,11.158663026384405,11.13941806344425
bs128_ep50_lr0.001_20260828_132249,24,11.149855629817859,11.100523112801945
bs128_ep50_lr0.001_20260828_132249,25,11.14641247891091,11.110202441496007
bs128_ep50_lr0.001_20260828_132249,26,11.13425553811563,11.195907233743107
bs128_ep50_lr0.001_20260828_132249,27,11.141213149637789,11.114032829509062
bs128_ep50_lr0.001_20260828_132249,28,11.124742767295322,11.104082819994758
bs128_ep50_lr0.001_20260828_132249,29,11.102402774063316,11.071384811401368
bs128_ep50_lr0.001_20260828_132249,30,11.101653211825603,11.083624323676615
bs128_ep50_lr0.001_20260828_132249,31,11.091260273714322,11.090500859653249
bs128_ep50_lr0.001_20260828_132249,32,11.074892305039072,11.070360245424158
bs128_ep50_lr0.001_20260828_132249,33,11.08639262173627,11.04571013731115
bs128_ep50_lr0.001_20260828_132249,34,11.08377734873746,11.05269042744356
bs128_ep50_lr0.001_20260828_132249,35,11.072298542873279,11.075340848810532
